Dacia,Sandero,2022,11990.0,44100.0,Benzina + GPL,Manuala,Masina de oras,999,100.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-eco-g-100-mt6-comfort-ID7HGVru.html
Dacia,Sandero,2013,3850.0,154000.0,Benzina + GPL,Manuala,Compacta,1149,75.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-1-2-16v-ID7HJ3Ty.html
Dacia,Sandero,2024,11990.0,58013.0,Benzina,Manuala,Masina de oras,999,90.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-tce-90-mt5-expression-ID7HIQF9.html
Dacia,Sandero,2010,2890.0,215811.0,Benzina,Manuala,Masina de oras,1149,75.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-1-2-16v-75-laureate-ID7HHDCU.html
Dacia,Sandero,2013,4990.0,153000.0,Diesel,Manuala,Masina de oras,1461,75.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-1-5-dci-ambiance-ID7HwWQY.html
Dacia,Sandero,2023,10450.0,66586.0,Benzina,Manuala,Compacta,999,90.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-tce-90-mt5-expression-ID7HFJ4r.html
Dacia,Sandero,2019,7500.0,47.0,Benzina,Manuala,Masina de oras,999,91.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ID7HIWyz.html
Dacia,Sandero,2014,5440.0,226000.0,Diesel,Manuala,Compacta,1461,75.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-1-5-dci-laureate-ID7HCrQG.html
Dacia,Sandero,2009,2690.0,138502.0,Benzina,Manuala,Masina de oras,1149,75.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-1-2-16v-ambiance-ID7HFimF.html
Dacia,Sandero,2017,7250.0,90350.0,Benzina,Automata,Compacta,898,90.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-0-9-easy-r-stepway-ID7HEHFE.html
Dacia,Sandero,2014,4799.0,181000.0,Benzina,Manuala,Masina de oras,898,90.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-tce-90-laureate-ID7HHUYr.html
Dacia,Sandero,2021,8450.0,157500.0,Diesel,Manuala,Masina de oras,1461,95.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-blue-dci-95-stepway-celebration-ID7HHMGF.html
Dacia,Sandero,2012,3490.0,270000.0,Diesel,Manuala,Compacta,1461,90.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-1-5-dci-stepway-ID7HDq1z.html
Dacia,Sandero,2018,5690.0,179000.0,Benzina,Manuala,Masina de oras,999,73.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-sce-75-comfort-ID7HG2FD.html
Dacia,Sandero,2020,8990.0,87173.0,Benzina,Manuala,Compacta,999,75.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ID7HDtbL.html
Dacia,Sandero,2009,2200.0,168000.0,Benzina,Manuala,Masina de oras,1149,75.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-1-2-16v-ID7HISTL.html
Dacia,Sandero,2009,2200.0,113400.0,Benzina,Manuala,Masina de oras,1390,75.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-1-4-mpi-ambiance-ID7HHR7k.html
Dacia,Sandero,2021,11850.0,6100.0,Benzina,Manuala,Masina de oras,999,90.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-tce-90-mt6-comfort-ID7HJhv6.html
Dacia,Sandero,2023,10989.22,71000.0,Benzina,Manuala,Masina de oras,999,90.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ID7HJ6U3.html
Dacia,Sandero,2009,1950.0,202125.0,Benzina,Manuala,Masina de oras,1390,75.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-1-4-mpi-ambiance-ID7HFz44.html
